symbol,exchange,sec_id,sec_name,sec_abbr,sec_type1,sec_type2,listed_date,delisted_date
SHSE.600388,SHSE,600388,龙净环保,LJHB,1010,101001,2000-12-29,2038-01-01
SHSE.600389,SHSE,600389,江山股份,JSGF,1010,101001,2001-01-10,2038-01-01
SHSE.600390,SHSE,600390,五矿资本,WKZB,1010,101001,2001-01-15,2038-01-01
SHSE.600391,SHSE,600391,航发科技,HFKJ,1010,101001,2001-12-12,2038-01-01
SHSE.600392,SHSE,600392,盛和资源,SHZY,1010,101001,2003-05-29,2038-01-01
SHSE.600395,SHSE,600395,盘江股份,PJGF,1010,101001,2001-05-31,2038-01-01
SHSE.600396,SHSE,600396,华电辽能,HDLN,1010,101001,2001-03-28,2038-01-01
SHSE.600397,SHSE,600397,安源煤业,AYMY,1010,101001,2002-07-02,2038-01-01
SHSE.600398,SHSE,600398,海澜之家,HLZJ,1010,101001,2000-12-28,2038-01-01
SHSE.600399,SHSE,600399,抚顺特钢,FSTG,1010,101001,2000-12-29,2038-01-01
SHSE.600400,SHSE,600400,红豆股份,HDGF,1010,101001,2001-01-08,2038-01-01
SHSE.600403,SHSE,600403,大有能源,DYNY,1010,101001,2003-10-09,2038-01-01
SHSE.600405,SHSE,600405,动力源,DLY,1010,101001,2004-04-01,2038-01-01
SHSE.600406,SHSE,600406,国电南瑞,GDNR,1010,101001,2003-10-16,2038-01-01
SHSE.600408,SHSE,600408,安泰集团,ATJT,1010,101001,2003-02-12,2038-01-01
SHSE.600409,SHSE,600409,三友化工,SYHG,1010,101001,2003-06-18,2038-01-01
SHSE.600410,SHSE,600410,华胜天成,HSTC,1010,101001,2004-04-27,2038-01-01
SHSE.600415,SHSE,600415,小商品城,XSPC,1010,101001,2002-05-09,2038-01-01
SHSE.600416,SHSE,600416,湘电股份,XDGF,1010,101001,2002-07-18,2038-01-01
SHSE.600418,SHSE,600418,江淮汽车,JHQC,1010,101001,2001-08-24,2038-01-01
SHSE.600419,SHSE,600419,天润乳业,TRRY,1010,101001,2001-06-28,2038-01-01
SHSE.600420,SHSE,600420,国药现代,GYXD,1010,101001,2004-06-16,2038-01-01
SHSE.600421,SHSE,600421,华嵘控股,HRKG,1010,101001,2004-06-07,2038-01-01
SHSE.600422,SHSE,600422,昆药集团,KYJT,1010,101001,2000-12-06,2038-01-01
SHSE.600423,SHSE,600423,柳化股份,LHGF,1010,101001,2003-07-17,2038-01-01
SHSE.600425,SHSE,600425,青松建化,QSJH,1010,101001,2003-07-24,2038-01-01
SHSE.600426,SHSE,600426,华鲁恒升,HLHS,1010,101001,2002-06-20,2038-01-01
SHSE.600428,SHSE,600428,中远海特,ZYHT,1010,101001,2002-04-18,2038-01-01
SHSE.600429,SHSE,600429,三元股份,SYGF,1010,101001,2003-09-15,2038-01-01
SHSE.600433,SHSE,600433,冠豪高新,GHGX,1010,101001,2003-06-19,2038-01-01
SHSE.600435,SHSE,600435,北方导航,BFDH,1010,101001,2003-07-04,2038-01-01
SHSE.600436,SHSE,600436,片仔癀,PZH,1010,101001,2003-06-16,2038-01-01
SHSE.600438,SHSE,600438,通威股份,TWGF,1010,101001,2004-03-02,2038-01-01
SHSE.600439,SHSE,600439,瑞贝卡,RBK,1010,101001,2003-07-10,2038-01-01
SHSE.600444,SHSE,600444,国机通用,GJTY,1010,101001,2004-02-19,2038-01-01
SHSE.600446,SHSE,600446,金证股份,JZGF,1010,101001,2003-12-24,2038-01-01
SHSE.600448,SHSE,600448,华纺股份,HFGF,1010,101001,2001-09-03,2038-01-01
SHSE.600449,SHSE,600449,宁夏建材,NXJC,1010,101001,2003-08-29,2038-01-01
SHSE.600452,SHSE,600452,涪陵电力,FLDL,1010,101001,2004-03-03,2038-01-01
SHSE.600455,SHSE,600455,博通股份,BTGF,1010,101001,2004-03-29,2038-01-01
SHSE.600456,SHSE,600456,宝钛股份,BTGF,1010,101001,2002-04-12,2038-01-01
SHSE.600458,SHSE,600458,时代新材,SDXC,1010,101001,2002-12-19,2038-01-01
SHSE.600459,SHSE,600459,贵研铂业,GYBY,1010,101001,2003-05-16,2038-01-01
SHSE.600460,SHSE,600460,士兰微,SLW,1010,101001,2003-03-11,2038-01-01
SHSE.600461,SHSE,600461,洪城环境,HCHJ,1010,101001,2004-06-01,2038-01-01
SHSE.600462,SHSE,600462,*ST九有,STJY,1010,101001,2003-09-03,2038-01-01
SHSE.600463,SHSE,600463,空港股份,KGGF,1010,101001,2004-03-18,2038-01-01
SHSE.600467,SHSE,600467,好当家,HDJ,1010,101001,2004-04-05,2038-01-01
SHSE.600468,SHSE,600468,百利电气,BLDQ,1010,101001,2001-06-15,2038-01-01
SHSE.600469,SHSE,600469,风神股份,FSGF,1010,101001,2003-10-21,2038-01-01
SHSE.600470,SHSE,600470,六国化工,LGHG,1010,101001,2004-03-05,2038-01-01
SHSE.600475,SHSE,600475,华光环能,HGHN,1010,101001,2003-07-21,2038-01-01
SHSE.600476,SHSE,600476,湘邮科技,XYKJ,1010,101001,2003-12-10,2038-01-01
SHSE.600477,SHSE,600477,杭萧钢构,HXGG,1010,101001,2003-11-10,2038-01-01
SHSE.600478,SHSE,600478,科力远,KLY,1010,101001,2003-09-18,2038-01-01
SHSE.600479,SHSE,600479,千金药业,QJYY,1010,101001,2004-03-12,2038-01-01
SHSE.600480,SHSE,600480,凌云股份,LYGF,1010,101001,2003-08-15,2038-01-01
SHSE.600481,SHSE,600481,双良节能,SLJN,1010,101001,2003-04-22,2038-01-01
SHSE.600482,SHSE,600482,中国动力,ZGDL,1010,101001,2004-07-14,2038-01-01
SHSE.600483,SHSE,600483,福能股份,FNGF,1010,101001,2004-05-31,2038-01-01
SHSE.600486,SHSE,600486,扬农化工,YNHG,1010,101001,2002-04-25,2038-01-01
SHSE.600487,SHSE,600487,亨通光电,HTGD,1010,101001,2003-08-22,2038-01-01
SHSE.600488,SHSE,600488,津药药业,JYYY,1010,101001,2001-06-18,2038-01-01
SHSE.600489,SHSE,600489,中金黄金,ZJHJ,1010,101001,2003-08-14,2038-01-01
SHSE.600490,SHSE,600490,鹏欣资源,PXZY,1010,101001,2003-06-26,2038-01-01
SHSE.600491,SHSE,600491,龙元建设,LYJS,1010,101001,2004-05-24,2038-01-01
SHSE.600493,SHSE,600493,凤竹纺织,FZFZ,1010,101001,2004-04-21,2038-01-01
SHSE.600495,SHSE,600495,晋西车轴,JXCZ,1010,101001,2004-05-26,2038-01-01
SHSE.600496,SHSE,600496,精工钢构,JGGG,1010,101001,2002-06-05,2038-01-01
SHSE.600497,SHSE,600497,驰宏锌锗,CHXZ,1010,101001,2004-04-20,2038-01-01
SHSE.600498,SHSE,600498,烽火通信,FHTX,1010,101001,2001-08-23,2038-01-01
SHSE.600499,SHSE,600499,科达制造,KDZZ,1010,101001,2002-10-10,2038-01-01
SHSE.600500,SHSE,600500,中化国际,ZHGJ,1010,101001,2000-03-01,2038-01-01
SHSE.600501,SHSE,600501,航天晨光,HTCG,1010,101001,2001-06-15,2038-01-01
SHSE.600502,SHSE,600502,安徽建工,AHJG,1010,101001,2003-04-15,2038-01-01
SHSE.600503,SHSE,600503,华丽家族,HLJZ,1010,101001,2002-07-09,2038-01-01
SHSE.600505,SHSE,600505,西昌电力,XCDL,1010,101001,2002-05-30,2038-01-01
SHSE.600506,SHSE,600506,统一股份,TYGF,1010,101001,2001-12-26,2038-01-01
SHSE.600507,SHSE,600507,方大特钢,FDTG,1010,101001,2003-09-30,2038-01-01
SHSE.600508,SHSE,600508,上海能源,SHNY,1010,101001,2001-08-29,2038-01-01
SHSE.600509,SHSE,600509,天富能源,TFNY,1010,101001,2002-02-28,2038-01-01
SHSE.600510,SHSE,600510,黑牡丹,HMD,1010,101001,2002-06-18,2038-01-01
SHSE.600511,SHSE,600511,国药股份,GYGF,1010,101001,2002-11-27,2038-01-01
SHSE.600512,SHSE,600512,腾达建设,TDJS,1010,101001,2002-12-26,2038-01-01
SHSE.600513,SHSE,600513,联环药业,LHYY,1010,101001,2003-03-19,2038-01-01
SHSE.600515,SHSE,600515,海南机场,HNJC,1010,101001,2002-08-06,2038-01-01
SHSE.600516,SHSE,600516,方大炭素,FDTS,1010,101001,2002-08-30,2038-01-01
SHSE.600517,SHSE,600517,国网英大,GWYD,1010,101001,2003-10-10,2038-01-01
SHSE.600518,SHSE,600518,康美药业,KMYY,1010,101001,2001-03-19,2038-01-01
SHSE.600519,SHSE,600519,贵州茅台,GZMT,1010,101001,2001-08-27,2038-01-01
SHSE.600520,SHSE,600520,文一科技,WYKJ,1010,101001,2002-01-08,2038-01-01
SHSE.600521,SHSE,600521,华海药业,HHYY,1010,101001,2003-03-04,2038-01-01
SHSE.600522,SHSE,600522,中天科技,ZTKJ,1010,101001,2002-10-24,2038-01-01
SHSE.600523,SHSE,600523,贵航股份,GHGF,1010,101001,2001-12-27,2038-01-01
SHSE.600525,SHSE,600525,长园集团,CYJT,1010,101001,2002-12-02,2038-01-01
SHSE.600526,SHSE,600526,菲达环保,FDHB,1010,101001,2002-07-22,2038-01-01
SHSE.600527,SHSE,600527,江南高纤,JNGX,1010,101001,2003-11-27,2038-01-01
SHSE.600528,SHSE,600528,中铁工业,ZTGY,1010,101001,2001-05-28,2038-01-01
SHSE.600529,SHSE,600529,山东药玻,SDYB,1010,101001,2002-06-03,2038-01-01
SHSE.600530,SHSE,600530,交大昂立,JDAL,1010,101001,2001-07-02,2038-01-01
SHSE.600531,SHSE,600531,豫光金铅,YGJQ,1010,101001,2002-07-30,2038-01-01
SHSE.600533,SHSE,600533,栖霞建设,QXJS,1010,101001,2002-03-28,2038-01-01
SHSE.600535,SHSE,600535,天士力,TSL,1010,101001,2002-08-23,2038-01-01
SHSE.600536,SHSE,600536,中国软件,ZGRJ,1010,101001,2002-05-17,2038-01-01
SHSE.600537,SHSE,600537,亿晶光电,YJGD,1010,101001,2003-01-23,2038-01-01
SHSE.600538,SHSE,600538,国发股份,GFGF,1010,101001,2003-01-14,2038-01-01
SHSE.600539,SHSE,600539,狮头股份,STGF,1010,101001,2001-08-24,2038-01-01
SHSE.600540,SHSE,600540,新赛股份,XSGF,1010,101001,2004-01-07,2038-01-01
SHSE.600543,SHSE,600543,莫高股份,MGGF,1010,101001,2004-03-24,2038-01-01
SHSE.600545,SHSE,600545,卓郎智能,ZLZN,1010,101001,2003-12-03,2038-01-01
SHSE.600546,SHSE,600546,山煤国际,SMGJ,1010,101001,2003-07-31,2038-01-01
SHSE.600547,SHSE,600547,山东黄金,SDHJ,1010,101001,2003-08-28,2038-01-01
SHSE.600548,SHSE,600548,深高速,SGS,1010,101001,2001-12-25,2038-01-01
SHSE.600549,SHSE,600549,厦门钨业,XMWY,1010,101001,2002-11-07,2038-01-01
SHSE.600550,SHSE,600550,保变电气,BBDQ,1010,101001,2001-02-28,2038-01-01
SHSE.600551,SHSE,600551,时代出版,SDCB,1010,101001,2002-09-05,2038-01-01
SHSE.600552,SHSE,600552,凯盛科技,KSKJ,1010,101001,2002-11-08,2038-01-01
SHSE.600556,SHSE,600556,天下秀,TXX,1010,101001,2001-08-07,2038-01-01
SHSE.600557,SHSE,600557,康缘药业,KYYY,1010,101001,2002-09-18,2038-01-01
SHSE.600558,SHSE,600558,大西洋,DXY,1010,101001,2001-02-27,2038-01-01
SHSE.600559,SHSE,600559,老白干酒,LBGJ,1010,101001,2002-10-29,2038-01-01
SHSE.600560,SHSE,600560,金自天正,JZTZ,1010,101001,2002-09-19,2038-01-01
SHSE.600561,SHSE,600561,江西长运,JXCY,1010,101001,2002-07-16,2038-01-01
SHSE.600562,SHSE,600562,国睿科技,GRKJ,1010,101001,2003-01-28,2038-01-01
SHSE.600563,SHSE,600563,法拉电子,FLDZ,1010,101001,2002-12-10,2038-01-01
SHSE.600566,SHSE,600566,济川药业,JCYY,1010,101001,2001-08-22,2038-01-01
SHSE.600567,SHSE,600567,山鹰国际,SYGJ,1010,101001,2001-12-18,2038-01-01
SHSE.600568,SHSE,600568,ST中珠,STZZ,1010,101001,2001-05-18,2038-01-01
SHSE.600569,SHSE,600569,安阳钢铁,AYGT,1010,101001,2001-08-20,2038-01-01
SHSE.600570,SHSE,600570,恒生电子,HSDZ,1010,101001,2003-12-16,2038-01-01
SHSE.600571,SHSE,600571,信雅达,XYD,1010,101001,2002-11-01,2038-01-01
SHSE.600572,SHSE,600572,康恩贝,KEB,1010,101001,2004-04-12,2038-01-01
SHSE.600573,SHSE,600573,惠泉啤酒,HQPJ,1010,101001,2003-02-26,2038-01-01
SHSE.600575,SHSE,600575,淮河能源,HHNY,1010,101001,2003-03-28,2038-01-01
SHSE.600576,SHSE,600576,祥源文旅,XYWL,1010,101001,2003-02-20,2038-01-01
SHSE.600577,SHSE,600577,精达股份,JDGF,1010,101001,2002-09-11,2038-01-01
SHSE.600578,SHSE,600578,京能电力,JNDL,1010,101001,2002-05-10,2038-01-01
SHSE.600579,SHSE,600579,中化装备,ZHZB,1010,101001,2002-08-09,2038-01-01
SHSE.600580,SHSE,600580,卧龙电驱,WLDQ,1010,101001,2002-06-06,2038-01-01
SHSE.600581,SHSE,600581,八一钢铁,BYGT,1010,101001,2002-08-16,2038-01-01
SHSE.600582,SHSE,600582,天地科技,TDKJ,1010,101001,2002-05-15,2038-01-01
SHSE.600583,SHSE,600583,海油工程,HYGC,1010,101001,2002-02-05,2038-01-01
SHSE.600584,SHSE,600584,长电科技,CDKJ,1010,101001,2003-06-03,2038-01-01
SHSE.600585,SHSE,600585,海螺水泥,HLSN,1010,101001,2002-02-07,2038-01-01
SHSE.600586,SHSE,600586,金晶科技,JJKJ,1010,101001,2002-08-15,2038-01-01
SHSE.600587,SHSE,600587,新华医疗,XHYL,1010,101001,2002-09-27,2038-01-01
SHSE.600588,SHSE,600588,用友网络,YYWL,1010,101001,2001-05-18,2038-01-01
SHSE.600589,SHSE,600589,大位科技,DWKJ,1010,101001,2001-06-12,2038-01-01
SHSE.600590,SHSE,600590,泰豪科技,THKJ,1010,101001,2002-07-03,2038-01-01
SHSE.600592,SHSE,600592,龙溪股份,LXGF,1010,101001,2002-08-05,2038-01-01
SHSE.600593,SHSE,600593,大连圣亚,DLSY,1010,101001,2002-07-11,2038-01-01
SHSE.600594,SHSE,600594,益佰制药,YBZY,1010,101001,2004-03-23,2038-01-01
SHSE.600595,SHSE,600595,中孚实业,ZFSY,1010,101001,2002-06-26,2038-01-01
SHSE.600596,SHSE,600596,新安股份,XAGF,1010,101001,2001-09-06,2038-01-01
SHSE.600597,SHSE,600597,光明乳业,GMRY,1010,101001,2002-08-28,2038-01-01
SHSE.600598,SHSE,600598,北大荒,BDH,1010,101001,2002-03-29,2038-01-01
SHSE.600599,SHSE,600599,ST熊猫,STXM,1010,101001,2001-08-28,2038-01-01
SHSE.600600,SHSE,600600,青岛啤酒,QDPJ,1010,101001,1993-08-27,2038-01-01
SHSE.600601,SHSE,600601,方正科技,FZKJ,1010,101001,1990-12-19,2038-01-01
SHSE.600602,SHSE,600602,云赛智联,YSZL,1010,101001,1990-12-19,2038-01-01
SHSE.600603,SHSE,600603,ST广物,STGW,1010,101001,1992-01-13,2038-01-01
SHSE.600604,SHSE,600604,市北高新,SBGX,1010,101001,1992-03-27,2038-01-01
SHSE.600605,SHSE,600605,汇通能源,HTNY,1010,101001,1992-03-27,2038-01-01
SHSE.600606,SHSE,600606,绿地控股,LDKG,1010,101001,1992-03-27,2038-01-01
SHSE.600608,SHSE,600608,ST沪科,STHK,1010,101001,1992-03-27,2038-01-01
SHSE.600609,SHSE,600609,金杯汽车,JBQC,1010,101001,1992-07-24,2038-01-01
SHSE.600610,SHSE,600610,中毅达,ZYD,1010,101001,1992-08-05,2038-01-01
SHSE.600611,SHSE,600611,大众交通,DZJT,1010,101001,1992-08-07,2038-01-01
SHSE.600612,SHSE,600612,老凤祥,LFX,1010,101001,1992-08-14,2038-01-01
SHSE.600613,SHSE,600613,神奇制药,SQZY,1010,101001,1992-08-20,2038-01-01
SHSE.600615,SHSE,600615,丰华股份,FHGF,1010,101001,1992-09-10,2038-01-01
SHSE.600616,SHSE,600616,金枫酒业,JFJY,1010,101001,1992-09-29,2038-01-01
SHSE.600617,SHSE,600617,国新能源,GXNY,1010,101001,1992-10-13,2038-01-01
SHSE.600618,SHSE,600618,氯碱化工,LJHG,1010,101001,1992-11-13,2038-01-01
SHSE.600619,SHSE,600619,海立股份,HLGF,1010,101001,1992-11-16,2038-01-01
SHSE.600620,SHSE,600620,天宸股份,TCGF,1010,101001,1992-11-17,2038-01-01
SHSE.600621,SHSE,600621,华鑫股份,HXGF,1010,101001,1992-12-02,2038-01-01
SHSE.600622,SHSE,600622,光大嘉宝,GDJB,1010,101001,1992-12-03,2038-01-01
SHSE.600623,SHSE,600623,华谊集团,HYJT,1010,101001,1992-12-04,2038-01-01
SHSE.600624,SHSE,600624,复旦复华,FDFH,1010,101001,1993-01-05,2038-01-01
SHSE.600626,SHSE,600626,申达股份,SDGF,1010,101001,1993-01-07,2038-01-01
SHSE.600628,SHSE,600628,新世界,XSJ,1010,101001,1993-01-19,2038-01-01
SHSE.600629,SHSE,600629,华建集团,HJJT,1010,101001,1993-02-09,2038-01-01
SHSE.600630,SHSE,600630,龙头股份,LTGF,1010,101001,1993-02-09,2038-01-01
SHSE.600633,SHSE,600633,浙数文化,ZSWH,1010,101001,1993-03-04,2038-01-01
SHSE.600635,SHSE,600635,大众公用,DZGY,1010,101001,1993-03-04,2038-01-01
SHSE.600636,SHSE,600636,国新文化,GXWH,1010,101001,1993-03-16,2038-01-01
SHSE.600637,SHSE,600637,东方明珠,DFMZ,1010,101001,1993-03-16,2038-01-01
SHSE.600638,SHSE,600638,新黄浦,XHP,1010,101001,1993-03-26,2038-01-01
SHSE.600639,SHSE,600639,浦东金桥,PDJQ,1010,101001,1993-03-26,2038-01-01
SHSE.600640,SHSE,600640,国脉文化,GMWH,1010,101001,1993-04-07,2038-01-01
SHSE.600641,SHSE,600641,万业企业,WYQY,1010,101001,1993-04-07,2038-01-01
SHSE.600642,SHSE,600642,申能股份,SNGF,1010,101001,1993-04-16,2038-01-01
SHSE.600643,SHSE,600643,爱建集团,AJJT,1010,101001,1993-04-26,2038-01-01
SHSE.600644,SHSE,600644,乐山电力,LSDL,1010,101001,1993-04-26,2038-01-01
SHSE.600645,SHSE,600645,中源协和,ZYXH,1010,101001,1993-05-04,2038-01-01
SHSE.600648,SHSE,600648,外高桥,WGQ,1010,101001,1993-05-04,2038-01-01
SHSE.600649,SHSE,600649,城投控股,CTKG,1010,101001,1993-05-18,2038-01-01
SHSE.600650,SHSE,600650,锦江在线,JJZX,1010,101001,1993-06-07,2038-01-01
SHSE.600651,SHSE,600651,飞乐音响,FLYX,1010,101001,1990-12-19,2038-01-01
SHSE.600653,SHSE,600653,申华控股,SHKG,1010,101001,1990-12-19,2038-01-01
SHSE.600654,SHSE,600654,中安科,ZAK,1010,101001,1990-12-19,2038-01-01
SHSE.600655,SHSE,600655,豫园股份,YYGF,1010,101001,1992-09-02,2038-01-01
SHSE.600657,SHSE,600657,信达地产,XDDC,1010,101001,1993-05-24,2038-01-01
SHSE.600658,SHSE,600658,电子城,DZC,1010,101001,1993-05-24,2038-01-01
SHSE.600660,SHSE,600660,福耀玻璃,FYBL,1010,101001,1993-06-10,2038-01-01
SHSE.600661,SHSE,600661,昂立教育,ALJY,1010,101001,1993-06-14,2038-01-01
SHSE.600662,SHSE,600662,外服控股,WFKG,1010,101001,1993-06-14,2038-01-01
SHSE.600663,SHSE,600663,陆家嘴,LJZ,1010,101001,1993-06-28,2038-01-01
SHSE.600664,SHSE,600664,哈药股份,HYGF,1010,101001,1993-06-29,2038-01-01
SHSE.600665,SHSE,600665,天地源,TDY,1010,101001,1993-07-09,2038-01-01
SHSE.600666,SHSE,600666,奥瑞德,ARD,1010,101001,1993-07-12,2038-01-01
SHSE.600667,SHSE,600667,太极实业,TJSY,1010,101001,1993-07-28,2038-01-01
SHSE.600668,SHSE,600668,尖峰集团,JFJT,1010,101001,1993-07-28,2038-01-01
SHSE.600671,SHSE,600671,ST目药,STMY,1010,101001,1993-08-23,2038-01-01
SHSE.600673,SHSE,600673,东阳光,DYG,1010,101001,1993-09-17,2038-01-01
SHSE.600674,SHSE,600674,川投能源,CTNY,1010,101001,1993-09-24,2038-01-01
SHSE.600675,SHSE,600675,中华企业,ZHQY,1010,101001,1993-09-24,2038-01-01
SHSE.600676,SHSE,600676,交运股份,JYGF,1010,101001,1993-09-28,2038-01-01
SHSE.600678,SHSE,600678,四川金顶,SCJD,1010,101001,1993-10-08,2038-01-01
SHSE.600679,SHSE,600679,上海凤凰,SHFH,1010,101001,1993-10-08,2038-01-01
SHSE.600681,SHSE,600681,百川能源,BCNY,1010,101001,1993-10-18,2038-01-01
SHSE.600682,SHSE,600682,南京新百,NJXB,1010,101001,1993-10-18,2038-01-01
SHSE.600683,SHSE,600683,京投发展,JTFZ,1010,101001,1993-10-25,2038-01-01
SHSE.600684,SHSE,600684,珠江股份,ZJGF,1010,101001,1993-10-28,2038-01-01
SHSE.600685,SHSE,600685,中船防务,ZCFW,1010,101001,1993-10-28,2038-01-01
SHSE.600686,SHSE,600686,金龙汽车,JLQC,1010,101001,1993-11-08,2038-01-01
SHSE.600688,SHSE,600688,上海石化,SHSH,1010,101001,1993-11-08,2038-01-01
SHSE.600689,SHSE,600689,上海三毛,SHSM,1010,101001,1993-11-08,2038-01-01
SHSE.600690,SHSE,600690,海尔智家,HEZJ,1010,101001,1993-11-19,2038-01-01
SHSE.600691,SHSE,600691,阳煤化工,YMHG,1010,101001,1993-11-19,2038-01-01
SHSE.600692,SHSE,600692,亚通股份,YTGF,1010,101001,1993-11-19,2038-01-01
SHSE.600693,SHSE,600693,东百集团,DBJT,1010,101001,1993-11-22,2038-01-01
SHSE.600694,SHSE,600694,大商股份,DSGF,1010,101001,1993-11-22,2038-01-01
SHSE.600696,SHSE,600696,岩石股份,YSGF,1010,101001,1993-12-06,2038-01-01
SHSE.600697,SHSE,600697,欧亚集团,OYJT,1010,101001,1993-12-06,2038-01-01
SHSE.600698,SHSE,600698,湖南天雁,HNTY,1010,101001,1993-12-06,2038-01-01
SHSE.600699,SHSE,600699,均胜电子,JSDZ,1010,101001,1993-12-06,2038-01-01
SHSE.600702,SHSE,600702,舍得酒业,SDJY,1010,101001,1996-05-24,2038-01-01
SHSE.600703,SHSE,600703,三安光电,SAGD,1010,101001,1996-05-28,2038-01-01
SHSE.600704,SHSE,600704,物产中大,WCZD,1010,101001,1996-06-06,2038-01-01
SHSE.600705,SHSE,600705,中航产融,ZHCR,1010,101001,1996-05-16,2038-01-01
SHSE.600706,SHSE,600706,曲江文旅,QJWL,1010,101001,1996-05-16,2038-01-01
SHSE.600707,SHSE,600707,彩虹股份,CHGF,1010,101001,1996-05-20,2038-01-01
SHSE.600708,SHSE,600708,光明地产,GMDC,1010,101001,1996-06-06,2038-01-01
SHSE.600710,SHSE,600710,苏美达,SMD,1010,101001,1996-07-01,2038-01-01
SHSE.600711,SHSE,600711,ST盛屯,STST,1010,101001,1996-05-31,2038-01-01
SHSE.600712,SHSE,600712,南宁百货,NNBH,1010,101001,1996-06-26,2038-01-01
SHSE.600713,SHSE,600713,南京医药,NJYY,1010,101001,1996-07-01,2038-01-01
SHSE.600714,SHSE,600714,金瑞矿业,JRKY,1010,101001,1996-06-06,2038-01-01
SHSE.600715,SHSE,600715,*ST文投,STWT,1010,101001,1996-07-01,2038-01-01
SHSE.600716,SHSE,600716,凤凰股份,FHGF,1010,101001,1996-07-02,2038-01-01
SHSE.600717,SHSE,600717,天津港,TJG,1010,101001,1996-06-14,2038-01-01
SHSE.600718,SHSE,600718,东软集团,DRJT,1010,101001,1996-06-18,2038-01-01
SHSE.600719,SHSE,600719,大连热电,DLRD,1010,101001,1996-07-16,2038-01-01
SHSE.600720,SHSE,600720,中交设计,ZJSJ,1010,101001,1996-07-16,2038-01-01
SHSE.600721,SHSE,600721,百花医药,BHYY,1010,101001,1996-06-26,2038-01-01
SHSE.600722,SHSE,600722,金牛化工,JNHG,1010,101001,1996-06-26,2038-01-01
SHSE.600724,SHSE,600724,宁波富达,NBFD,1010,101001,1996-07-16,2038-01-01
SHSE.600725,SHSE,600725,云维股份,YWGF,1010,101001,1996-07-02,2038-01-01
SHSE.600726,SHSE,600726,华电能源,HDNY,1010,101001,1996-07-01,2038-01-01
SHSE.600727,SHSE,600727,鲁北化工,LBHG,1010,101001,1996-07-02,2038-01-01
SHSE.600728,SHSE,600728,佳都科技,JDKJ,1010,101001,1996-07-16,2038-01-01
SHSE.600729,SHSE,600729,重庆百货,CQBH,1010,101001,1996-07-02,2038-01-01
SHSE.600730,SHSE,600730,中国高科,ZGGK,1010,101001,1996-07-26,2038-01-01
SHSE.600731,SHSE,600731,湖南海利,HNHL,1010,101001,1996-08-02,2038-01-01
SHSE.600732,SHSE,600732,爱旭股份,AXGF,1010,101001,1996-08-16,2038-01-01
SHSE.600733,SHSE,600733,北汽蓝谷,BQLG,1010,101001,1996-08-16,2038-01-01
SHSE.600734,SHSE,600734,实达集团,SDJT,1010,101001,1996-08-08,2038-01-01
SHSE.600735,SHSE,600735,新华锦,XHJ,1010,101001,1996-07-26,2038-01-01
SHSE.600736,SHSE,600736,苏州高新,SZGX,1010,101001,1996-08-15,2038-01-01
SHSE.600737,SHSE,600737,中粮糖业,ZLTY,1010,101001,1996-07-31,2038-01-01
SHSE.600738,SHSE,600738,丽尚国潮,LSGC,1010,101001,1996-08-02,2038-01-01
SHSE.600739,SHSE,600739,辽宁成大,LNCD,1010,101001,1996-08-19,2038-01-01
SHSE.600740,SHSE,600740,山西焦化,SXJH,1010,101001,1996-08-08,2038-01-01
SHSE.600741,SHSE,600741,华域汽车,HYQC,1010,101001,1996-08-26,2038-01-01
SHSE.600742,SHSE,600742,一汽富维,YQFW,1010,101001,1996-08-26,2038-01-01
SHSE.600743,SHSE,600743,华远地产,HYDC,1010,101001,1996-09-09,2038-01-01
SHSE.600744,SHSE,600744,华银电力,HYDL,1010,101001,1996-09-05,2038-01-01
SHSE.600745,SHSE,600745,闻泰科技,WTKJ,1010,101001,1996-08-28,2038-01-01
SHSE.600746,SHSE,600746,江苏索普,JSSP,1010,101001,1996-09-18,2038-01-01
SHSE.600748,SHSE,600748,上实发展,SSFZ,1010,101001,1996-09-25,2038-01-01
SHSE.600749,SHSE,600749,西藏旅游,XZLY,1010,101001,1996-10-15,2038-01-01
SHSE.600750,SHSE,600750,江中药业,JZYY,1010,101001,1996-09-23,2038-01-01
SHSE.600751,SHSE,600751,海航科技,HHKJ,1010,101001,1996-09-09,2038-01-01
SHSE.600753,SHSE,600753,庚星股份,GXGF,1010,101001,1996-09-27,2038-01-01
SHSE.600754,SHSE,600754,锦江酒店,JJJD,1010,101001,1996-10-11,2038-01-01
SHSE.600755,SHSE,600755,厦门国贸,XMGM,1010,101001,1996-10-03,2038-01-01
SHSE.600756,SHSE,600756,浪潮软件,LCRJ,1010,101001,1996-09-23,2038-01-01
SHSE.600757,SHSE,600757,长江传媒,CJCM,1010,101001,1996-10-03,2038-01-01
SHSE.600758,SHSE,600758,辽宁能源,LNNY,1010,101001,1996-10-29,2038-01-01
SHSE.600759,SHSE,600759,洲际油气,ZJYQ,1010,101001,1996-10-08,2038-01-01
SHSE.600760,SHSE,600760,中航沈飞,ZHSF,1010,101001,1996-10-11,2038-01-01
SHSE.600761,SHSE,600761,安徽合力,AHHL,1010,101001,1996-10-09,2038-01-01
SHSE.600763,SHSE,600763,通策医疗,TCYL,1010,101001,1996-10-30,2038-01-01
SHSE.600764,SHSE,600764,中国海防,ZGHF,1010,101001,1996-11-04,2038-01-01
